,track_name,artists,artist_utama,track_genre,popularity,explicit,danceability,energy,valence,duration_min,positivity_index
975,LOVE,Mr.Children,Mr.Children,J-Pop,37,false,0.671,0.626,0.623,4.07,0.39
976,虹の彼方へ,Mr.Children,Mr.Children,J-Pop,37,false,0.504,0.801,0.428,3.58,0.343
977,innocent world,Mr.Children,Mr.Children,J-Pop,37,false,0.62,0.55,0.634,5.75,0.349
978,Let Me Let You Go,ONE OK ROCK,ONE OK ROCK,J-Rock,59,false,0.533,0.831,0.741,3,0.616
979,春を愛する人,GLAY,GLAY,J-Rock,36,false,0.519,0.941,0.67,5.07,0.63
980,Handens fem fingrar,Lisa Nilsson,LiSA,J-Pop,38,false,0.471,0.166,0.421,3.61,0.07
981,katharsis (TV edit),TK from Ling tosite sigure,Ling Tosite Sigure,J-Rock,48,false,0.661,0.706,0.435,1.49,0.307
982,優しい彗星,YOASOBI,YOASOBI,J-Pop,57,false,0.707,0.709,0.59,3.55,0.418
983,Hyouriittai,YUZU,Yuzu,J-Pop,52,false,0.223,0.891,0.333,5.61,0.297
984,Fight Together,Namie Amuro,Namie Amuro,J-Pop,59,false,0.699,0.913,0.671,4.29,0.613
985,115万キロのフィルム,Official HIGE DANdism,Official HIGE DANDism,J-Rock,72,false,0.516,0.791,0.48,5.41,0.38
986,Period,CHEMISTRY,Chemistry,J-Pop,55,false,0.372,0.895,0.268,3.58,0.24
987,LOSER,Kenshi Yonezu,Kenshi Yonezu,J-Pop,62,false,0.679,0.931,0.962,4.06,0.896
988,オールマイティー,Yumi Matsutoya,Yumi Matsutoya,J-Pop,37,false,0.69,0.861,0.833,4.4,0.717
989,君が扇いでくれた,Nogizaka46,Nogizaka46,J-Pop,37,false,0.562,0.786,0.684,4.07,0.538
990,Cakes And Ale And Everlasting Laugh,ELLEGARDEN,ELLEGARDEN,J-Rock,36,false,0.382,0.945,0.314,3.07,0.297
991,かぞえうた,Mr.Children,Mr.Children,J-Pop,37,false,0.332,0.563,0.431,4.7,0.243
992,MOTTO,back number,Back Number,J-Pop,37,false,0.489,0.92,0.54,3.04,0.497
993,"君がいるから - THE RAMPAGE LIVE TOUR 2017-2018 GO ON THE RAMPAGE Live at NHK HALL, 2018.03.28",THE RAMPAGE from EXILE TRIBE,EXILE,J-Pop,37,false,0.431,0.467,0.341,4.73,0.159
994,レイン,SID,SID,J-Rock,55,false,0.585,0.795,0.666,4.26,0.529
995,カメレオン,King Gnu,King Gnu,J-Rock,73,false,0.628,0.533,0.459,3.23,0.245
996,Re:Re: (Single ver.),ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,55,false,0.464,0.868,0.512,5.54,0.444
997,Lucky Ending,Vickeblanka,Vickeblanka,J-Pop,45,false,0.598,0.611,0.452,4.26,0.276
998,CORE PRIDE,UVERworld,UVERworld,J-Rock,59,false,0.482,0.97,0.441,4.31,0.428
999,acacia [アカシア],Yumi Matsutoya,Yumi Matsutoya,J-Pop,36,false,0.56,0.539,0.445,4.24,0.24
1000,SUMMER TIME LOVE,EXILE,EXILE,J-Pop,36,false,0.618,0.935,0.668,4,0.625
1001,私,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,37,false,0.484,0.618,0.464,6.13,0.287
1002,Body Feels EXIT,Namie Amuro,Namie Amuro,J-Pop,36,false,0.632,0.964,0.783,4.38,0.755
1003,ガーデン,Fujii Kaze,Fujii Kaze,J-Pop,61,false,0.589,0.527,0.576,3.82,0.304
1004,瞬間センチメンタル,SCANDAL,SCANDAL,J-Rock,55,false,0.502,0.953,0.695,3.74,0.662
1005,ホログラム,NICO Touches the Walls,NICO Touches the Walls,J-Rock,56,false,0.388,0.894,0.724,4.15,0.647
1006,シャッター,Yuuri,Yuuri,J-Pop,71,false,0.606,0.579,0.661,4.15,0.383
1007,Fireworks Festival,RADWIMPS,RADWIMPS,J-Rock,45,false,0.617,0.184,0.221,3.08,0.041
1008,Tell me,milet,Milet,J-Pop,53,false,0.666,0.481,0.336,3.72,0.162
1009,海に来て,Yumi Matsutoya,Yumi Matsutoya,J-Pop,36,false,0.708,0.714,0.585,4.84,0.418
1010,addiction,Mr.Children,Mr.Children,J-Pop,36,false,0.535,0.967,0.422,4.47,0.408
1011,跳べ,Mr.Children,Mr.Children,J-Pop,36,false,0.536,0.959,0.697,6.66,0.668
1012,Tomorrow never knows,Mr.Children,Mr.Children,J-Pop,36,false,0.627,0.519,0.216,5.14,0.112
1013,サバイバル,GLAY,GLAY,J-Rock,36,false,0.409,0.946,0.734,4.57,0.694
1014,想いきり,indigo la End,indigo la End,J-Pop,54,false,0.466,0.897,0.802,3.28,0.719
1015,もしも命が描けたら,YOASOBI,YOASOBI,J-Pop,52,false,0.698,0.795,0.356,3.36,0.283
1016,Hard Knock Days,GENERATIONS from EXILE TRIBE,EXILE,J-Pop,53,false,0.559,0.936,0.717,4.55,0.671
1017,旅路,Fujii Kaze,Fujii Kaze,J-Pop,61,false,0.564,0.564,0.714,4.62,0.403
1018,orion,Kenshi Yonezu,Kenshi Yonezu,J-Pop,58,false,0.702,0.614,0.507,4.7,0.311
1019,感電,Kenshi Yonezu,Kenshi Yonezu,J-Pop,66,false,0.633,0.723,0.688,4.41,0.497
1020,Save Yourself,ONE OK ROCK,ONE OK ROCK,J-Rock,59,false,0.503,0.849,0.762,3.3,0.647
1021,Your eyes only〜曖昧なぼくの輪郭〜,EXILE,EXILE,J-Pop,36,false,0.695,0.572,0.231,4.29,0.132
1022,Carry On,EXILE,EXILE,J-Pop,36,false,0.729,0.78,0.816,4.83,0.636
1023,わき役でいいから,Yumi Matsutoya,Yumi Matsutoya,J-Pop,36,false,0.719,0.517,0.622,4.49,0.322
1024,Don’t Think.Feel,UVERworld,UVERworld,J-Rock,36,false,0.549,0.947,0.592,3.77,0.561
1025,斜陽,Mr.Children,Mr.Children,J-Pop,35,false,0.467,0.859,0.663,3.81,0.57
1026,約束 〜promises〜,EXILE,EXILE,J-Pop,36,false,0.367,0.648,0.382,4.64,0.248
1027,All by myself,Mr.Children,Mr.Children,J-Pop,35,false,0.664,0.881,0.923,4.53,0.813
1028,Vandalize,ONE OK ROCK,ONE OK ROCK,J-Rock,58,true,0.569,0.917,0.582,3.24,0.534
1029,JET!!!,DREAMS COME TRUE,Dreams Come True,J-Pop,35,false,0.787,0.812,0.529,4.94,0.43
1030,BOND OF TRUST,THE RAMPAGE from EXILE TRIBE,EXILE,J-Pop,36,false,0.677,0.912,0.614,4.21,0.56
1031,Reason,YUZU,Yuzu,J-Pop,47,false,0.363,0.819,0.468,5.07,0.383
1032,サクラミツツキ,SPYAIR,SPYAIR,J-Rock,49,false,0.315,0.907,0.332,3.62,0.301
1033,ハルカ,YOASOBI,YOASOBI,J-Pop,61,false,0.712,0.817,0.679,4.06,0.555
1034,へでもねーよ - LASA edit,Fujii Kaze,Fujii Kaze,J-Pop,58,false,0.506,0.861,0.647,3.15,0.557
1035,RED,Survive Said The Prophet,Survive Said The Prophet,J-Rock,53,false,0.449,0.693,0.423,4.23,0.293
1036,ベルベットの詩,back number,Back Number,J-Pop,73,false,0.495,0.71,0.609,4.24,0.432
1037,I Wanna Be...,SPYAIR,SPYAIR,J-Rock,51,false,0.437,0.869,0.588,3.92,0.511
1038,HARUKAZE,SCANDAL,SCANDAL,J-Rock,52,false,0.459,0.872,0.579,4.62,0.505
1039,Tokuninai,Fujii Kaze,Fujii Kaze,J-Pop,50,false,0.727,0.563,0.588,3.42,0.331
1040,ハルカ,YOASOBI,YOASOBI,J-Pop,62,false,0.712,0.817,0.679,4.06,0.555
1041,願い,EXILE,EXILE,J-Pop,35,false,0.499,0.506,0.282,4.16,0.143
1042,愛すべき未来へ,EXILE,EXILE,J-Pop,35,false,0.527,0.558,0.311,4.91,0.174
1043,Pure,EXILE,EXILE,J-Pop,36,false,0.711,0.687,0.318,4.1,0.218
1044,渇いたkiss,Mr.Children,Mr.Children,J-Pop,35,false,0.525,0.603,0.507,5.23,0.306
1045,インフィニティ,Yuuri,Yuuri,J-Pop,54,false,0.555,0.66,0.786,4.1,0.519
1046,damn,Fujii Kaze,Fujii Kaze,J-Pop,54,false,0.71,0.758,0.695,4.32,0.527
1047,Life is Like a Boat,Rie fu,Rie fu,J-Pop,49,false,0.666,0.371,0.468,5.01,0.174
1048,Zenzenzense - English Version,RADWIMPS,RADWIMPS,J-Rock,40,false,0.356,0.888,0.642,4.65,0.57
1049,最後の春休み,Yumi Matsutoya,Yumi Matsutoya,J-Pop,35,false,0.518,0.412,0.295,4.7,0.122
1050,Seven Deadly Sins,MAN WITH A MISSION,Man with a Mission,J-Rock,56,false,0.368,0.967,0.345,3.45,0.334
1051,サムライハート(Some Like It Hot!!),SPYAIR,SPYAIR,J-Rock,57,false,0.603,0.961,0.549,3.19,0.528
1052,Tsumi No Kaori,Fujii Kaze,Fujii Kaze,J-Pop,50,false,0.517,0.861,0.842,3.57,0.725
1053,時の描片 〜トキノカケラ〜,EXILE,EXILE,J-Pop,35,false,0.686,0.781,0.752,4.95,0.587
1054,CHILDREN'S WORLD,Mr.Children,Mr.Children,J-Pop,35,false,0.516,0.879,0.886,5.13,0.779
1055,Stop! In the Name of Love,Lisa Ekdahl,LiSA,J-Pop,36,false,0.729,0.229,0.364,3.82,0.083
1056,Vampiregirl,9mm Parabellum Bullet,9mm Parabellum Bullet,J-Rock,0,false,0.378,0.934,0.602,3.2,0.562
1057,Count on me,Novelbright,Novelbright,J-Pop,36,false,0.326,0.951,0.599,3.64,0.57
1058,Vampiregirl,9mm Parabellum Bullet,9mm Parabellum Bullet,J-Rock,1,false,0.378,0.934,0.602,3.2,0.562
1059,Vampiregirl,9mm Parabellum Bullet,9mm Parabellum Bullet,J-Rock,1,false,0.378,0.934,0.602,3.2,0.562
1060,Vampiregirl,9mm Parabellum Bullet,9mm Parabellum Bullet,J-Rock,1,false,0.378,0.934,0.602,3.2,0.562
1061,インフェルノ,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,69,false,0.529,0.931,0.695,3.54,0.647
1062,シルエット,KANA-BOON,KANA-BOON,J-Rock,73,false,0.436,0.934,0.384,4,0.359
1063,unravel,TK from Ling tosite sigure,Ling Tosite Sigure,J-Rock,73,false,0.508,0.889,0.332,3.97,0.295
1064,The Rumbling,SiM,SiM,J-Rock,73,false,0.459,0.878,0.494,3.68,0.434
1065,MUKANJYO,Survive Said The Prophet,Survive Said The Prophet,J-Rock,64,false,0.468,0.961,0.31,3.21,0.298
1066,ポラリス,BLUE ENCOUNT,BLUE ENCOUNT,J-Rock,65,false,0.534,0.941,0.573,3.74,0.539
1067,Sparkle - movie ver.,RADWIMPS,RADWIMPS,J-Rock,66,false,0.372,0.426,0.287,8.96,0.122
1068,crossing field,LiSA,LiSA,J-Pop,69,false,0.45,0.983,0.314,4.15,0.309
1069,炎,LiSA,LiSA,J-Pop,67,false,0.477,0.685,0.308,4.58,0.211
1070,The Rumbling (TV Size),SiM,SiM,J-Rock,66,false,0.408,0.875,0.646,1.5,0.565
1071,紅蓮華,LiSA,LiSA,J-Pop,74,false,0.541,0.977,0.263,3.96,0.257
1072,Dream lantern,RADWIMPS,RADWIMPS,J-Rock,63,false,0.206,0.871,0.125,2.19,0.109
1073,Cry Baby,Official HIGE DANdism,Official HIGE DANDism,J-Rock,66,false,0.318,0.902,0.437,4,0.394
1074,Nandemonaiya - movie ver.,RADWIMPS,RADWIMPS,J-Rock,63,false,0.496,0.462,0.514,5.73,0.237
1075,Black Catcher,Vickeblanka,Vickeblanka,J-Pop,68,false,0.586,0.892,0.665,3.25,0.593
1076,SOUVENIR,BUMP OF CHICKEN,BUMP OF CHICKEN,J-Rock,74,false,0.622,0.94,0.96,4.4,0.902
1077,残響散歌,Aimer,Aimer,J-Pop,77,false,0.367,0.896,0.38,3.08,0.34
1078,Kyouran Hey Kids!!,THE ORAL CIGARETTES,The Oral Cigarettes,J-Rock,69,false,0.526,0.981,0.781,4.18,0.766
1079,Zenzenzense - movie ver.,RADWIMPS,RADWIMPS,J-Rock,64,false,0.321,0.906,0.641,4.76,0.581
1080,Black Rover,Vickeblanka,Vickeblanka,J-Pop,66,false,0.592,0.937,0.529,3.49,0.496
1081,Mixed Nuts,Official HIGE DANdism,Official HIGE DANDism,J-Rock,68,false,0.542,0.918,0.784,3.56,0.72
1082,Cry Baby,Official HIGE DANdism,Official HIGE DANDism,J-Rock,63,false,0.346,0.901,0.434,4.03,0.391
1083,Black Catcher,Vickeblanka,Vickeblanka,J-Pop,66,false,0.592,0.894,0.642,3.28,0.574
1084,愛とか恋とか,Novelbright,Novelbright,J-Pop,8,false,0.697,0.556,0.404,3.87,0.225
1085,lovin',Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,1,false,0.44,0.94,0.858,2.6,0.807
1086,ダンスホール,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,2,false,0.736,0.695,0.784,3.39,0.545
1087,Sunny drop,Novelbright,Novelbright,J-Pop,1,false,0.483,0.917,0.568,4.06,0.521
1088,Save Yourself,ONE OK ROCK,ONE OK ROCK,J-Rock,1,false,0.503,0.849,0.762,3.3,0.647
1089,WanteD! WanteD!,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,0,false,0.559,0.806,0.633,3.62,0.51
1090,遥か彼方,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,64,false,0.308,0.955,0.237,4.06,0.226
1091,紅蓮華 -TV ver.-,LiSA,LiSA,J-Pop,60,false,0.559,0.973,0.632,1.5,0.615
1092,Is There Still Anything That Love Can Do?,RADWIMPS,RADWIMPS,J-Rock,56,false,0.536,0.403,0.246,6.91,0.099
1093,明け星,LiSA,LiSA,J-Pop,61,false,0.389,0.867,0.215,4.48,0.186
1094,katharsis,TK from Ling tosite sigure,Ling Tosite Sigure,J-Rock,59,false,0.555,0.828,0.391,4.44,0.324
1095,Eden,Monkey Majik,Monkey Majik,J-Pop,54,false,0.54,0.752,0.462,4.53,0.347
1096,unlasting,LiSA,LiSA,J-Pop,59,false,0.637,0.447,0.343,4.95,0.153
1097,Is There Still Anything That Love Can Do? (Movie Edit),RADWIMPS,RADWIMPS,J-Rock,50,false,0.638,0.291,0.378,2.51,0.11
1098,Sparkle - Original Version,RADWIMPS,RADWIMPS,J-Rock,55,false,0.634,0.506,0.244,6.84,0.123
1099,Nandemonaiya - movie edit.,RADWIMPS,RADWIMPS,J-Rock,51,false,0.395,0.331,0.296,3.28,0.098
1100,Brave Shine,Aimer,Aimer,J-Pop,63,false,0.38,0.889,0.514,3.89,0.457
1101,We'll Be Alright (Movie Edit),RADWIMPS,RADWIMPS,J-Rock,50,false,0.226,0.599,0.0653,4.31,0.039
1102,インフェルノ,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,68,false,0.533,0.918,0.662,3.53,0.608
1103,Touch off,UVERworld,UVERworld,J-Rock,63,false,0.411,0.894,0.195,4.31,0.174
1104,Sparkle - English Version,RADWIMPS,RADWIMPS,J-Rock,46,false,0.539,0.508,0.277,6.86,0.141
1105,MAKE ME DEAD!,SiM,SiM,J-Rock,0,false,0.593,0.957,0.611,3.95,0.585
1106,ムーンソング,[Alexandros],Alexandros,J-Rock,0,false,0.538,0.919,0.658,4.34,0.605
1107,ロコローション,ORANGE RANGE,ORANGE RANGE,J-Rock,45,false,0.646,0.894,0.811,3.26,0.725
1108,Wherever you are,ONE OK ROCK,ONE OK ROCK,J-Rock,62,false,0.379,0.69,0.288,4.93,0.199
1109,閃光,[Alexandros],Alexandros,J-Rock,0,false,0.546,0.971,0.473,4.37,0.459
1110,HOWEVER,GLAY,GLAY,J-Rock,44,false,0.287,0.791,0.401,5.58,0.317
1111,One Way Ticket,ONE OK ROCK,ONE OK ROCK,J-Rock,54,false,0.724,0.745,0.528,3.62,0.393
1112,Stand Out Fit In,ONE OK ROCK,ONE OK ROCK,J-Rock,63,false,0.615,0.841,0.316,3.58,0.266
1113,*〜アスタリスク〜,ORANGE RANGE,ORANGE RANGE,J-Rock,61,false,0.57,0.931,0.677,4.27,0.63
1114,紅蓮華,LiSA,LiSA,J-Pop,56,false,0.544,0.979,0.31,3.98,0.303
1115,ニワカ雨ニモ負ケズ,NICO Touches the Walls,NICO Touches the Walls,J-Rock,58,false,0.38,0.951,0.664,4.36,0.631
1116,サクラミツツキ,SPYAIR,SPYAIR,J-Rock,56,false,0.292,0.906,0.348,3.62,0.315
1117,Diver,NICO Touches the Walls,NICO Touches the Walls,J-Rock,56,false,0.334,0.915,0.478,4.15,0.437
1118,Re:Re:,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,59,false,0.537,0.864,0.727,3.81,0.628
1119,ODD FUTURE short ver.,UVERworld,UVERworld,J-Rock,56,false,0.691,0.895,0.581,1.5,0.52
1120,Nandemonaiya - English Version,RADWIMPS,RADWIMPS,J-Rock,42,false,0.494,0.464,0.471,5.71,0.219
1121,Torches,Aimer,Aimer,J-Pop,51,false,0.525,0.665,0.36,4.91,0.239
1122,ブラッドサーキュレーター,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,57,false,0.372,0.975,0.3,3.71,0.292
1123,ODD FUTURE,UVERworld,UVERworld,J-Rock,59,false,0.699,0.8,0.561,3.77,0.449
1124,Ref:rain,Aimer,Aimer,J-Pop,60,false,0.472,0.672,0.313,4.83,0.21
1125,Any,Mr.Children,Mr.Children,J-Pop,43,false,0.631,0.643,0.502,5.1,0.323
1126,ADAMAS,LiSA,LiSA,J-Pop,63,false,0.514,0.991,0.298,3.75,0.295
1127,CANDY,Mr.Children,Mr.Children,J-Pop,41,false,0.52,0.451,0.239,4.73,0.108
1128,We Are,ONE OK ROCK,ONE OK ROCK,J-Rock,60,false,0.41,0.834,0.333,4.26,0.278
1129,NOT FOUND,Mr.Children,Mr.Children,J-Pop,42,false,0.323,0.695,0.274,4.9,0.19
1130,サママ・フェスティバル!,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,41,false,0.404,0.963,0.607,4.4,0.585
1131,サママ・フェスティバル!,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,42,false,0.433,0.971,0.626,4.39,0.608
1132,バイ・マイ・サイ,RADWIMPS,RADWIMPS,J-Rock,49,false,0.611,0.493,0.425,4.71,0.21
1133,イマジネーション,SPYAIR,SPYAIR,J-Rock,57,false,0.481,0.938,0.589,2.99,0.552
1134,Dream Lantern - English Version,RADWIMPS,RADWIMPS,J-Rock,42,false,0.207,0.835,0.193,2.19,0.161
1135,HEROES,Brian the Sun,Brian the Sun,J-Rock,55,false,0.526,0.94,0.574,3.02,0.54
1136,朝が来る,Aimer,Aimer,J-Pop,57,false,0.335,0.92,0.246,4.92,0.226
1137,D-tecnoLife,UVERworld,UVERworld,J-Rock,60,false,0.463,0.934,0.649,3.9,0.606
1138,ODD FUTURE,UVERworld,UVERworld,J-Rock,56,false,0.694,0.795,0.556,3.77,0.442
1139,SPARK-AGAIN,Aimer,Aimer,J-Pop,58,false,0.399,0.946,0.502,4.07,0.475
1140,We'll Be Alright,RADWIMPS,RADWIMPS,J-Rock,48,false,0.174,0.717,0.424,5.59,0.304
1141,Dark Crow,MAN WITH A MISSION,Man with a Mission,J-Rock,56,false,0.537,0.944,0.36,4.64,0.34
1142,NINGEN GOKKO,RADWIMPS,RADWIMPS,J-Rock,50,false,0.651,0.705,0.485,4.29,0.342
1143,光の射す方へ,Mr.Children,Mr.Children,J-Pop,40,false,0.661,0.754,0.871,6.82,0.657
1144,The Beginning,ONE OK ROCK,ONE OK ROCK,J-Rock,62,false,0.36,0.983,0.279,4.88,0.274
1145,Let Me Let You Go,ONE OK ROCK,ONE OK ROCK,J-Rock,60,false,0.533,0.831,0.741,3,0.616
1146,Replay,Mr.Children,Mr.Children,J-Pop,40,false,0.633,0.717,0.608,4.49,0.436
1147,スターマーカー (Album Mix),KANA-BOON,KANA-BOON,J-Rock,57,false,0.502,0.872,0.808,3.56,0.705
1148,School road,RADWIMPS,RADWIMPS,J-Rock,47,false,0.532,0.342,0.239,1.14,0.082
1149,Renegades,ONE OK ROCK,ONE OK ROCK,J-Rock,55,false,0.536,0.857,0.332,4.08,0.285
1150,Ms. Phenomenal,RADWIMPS,RADWIMPS,J-Rock,50,false,0.489,0.522,0.43,5.31,0.224
1151,秋がくれた切符,Mr.Children,Mr.Children,J-Pop,39,false,0.287,0.592,0.386,3.51,0.229
1152,Devil in Your Heart,SiM,SiM,J-Rock,60,true,0.542,0.94,0.765,3.1,0.719
1153,ロードムービー,Mr.Children,Mr.Children,J-Pop,39,false,0.676,0.69,0.741,4.25,0.511
1154,Mirror,Mr.Children,Mr.Children,J-Pop,39,false,0.647,0.527,0.659,2.98,0.347
1155,Wasted Nights,ONE OK ROCK,ONE OK ROCK,J-Rock,56,false,0.556,0.833,0.374,3.75,0.312
1156,旅人,Mr.Children,Mr.Children,J-Pop,38,false,0.439,0.925,0.612,3.32,0.566
1157,Pretender,Official HIGE DANdism,Official HIGE DANDism,J-Rock,60,false,0.538,0.869,0.369,5.45,0.321
1158,Bored Of Everything,ELLEGARDEN,ELLEGARDEN,J-Rock,38,false,0.481,0.917,0.616,3.36,0.565
1159,ファスナー,Mr.Children,Mr.Children,J-Pop,39,false,0.742,0.57,0.453,4.85,0.258
1160,Dance Dance Dance,Mr.Children,Mr.Children,J-Pop,39,false,0.585,0.921,0.695,4.95,0.64
1161,Signal,TK from Ling tosite sigure,Ling Tosite Sigure,J-Rock,49,false,0.433,0.91,0.303,5.33,0.276
1162,紅蓮,DOES,DOES,J-Rock,53,false,0.428,0.931,0.575,4.05,0.535
1163,アカシア,BUMP OF CHICKEN,BUMP OF CHICKEN,J-Rock,55,false,0.469,0.929,0.578,4.37,0.537
1164,found & lost,Survive Said The Prophet,Survive Said The Prophet,J-Rock,55,false,0.547,0.987,0.382,3.15,0.377
1165,コイワズライ,Aimer,Aimer,J-Pop,61,false,0.675,0.5,0.773,3.92,0.386
1166,Subtitle,Official HIGE DANdism,Official HIGE DANDism,J-Rock,53,false,0.649,0.683,0.381,5.09,0.26
1167,ダンスホール,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,77,false,0.736,0.695,0.784,3.39,0.545
1168,Heartache,ONE OK ROCK,ONE OK ROCK,J-Rock,57,false,0.415,0.689,0.245,4.42,0.169
1169,Merry-Go-Round,MAN WITH A MISSION,Man with a Mission,J-Rock,56,false,0.591,0.914,0.451,4.06,0.412
1170,CENTER OF UNIVERSE,Mr.Children,Mr.Children,J-Pop,38,false,0.445,0.786,0.412,5.55,0.324
1171,あんまり覚えてないや,Mr.Children,Mr.Children,J-Pop,38,false,0.579,0.58,0.649,5.41,0.376
1172,水平線,back number,Back Number,J-Pop,74,false,0.419,0.75,0.436,4.76,0.327
1173,fantasy,Mr.Children,Mr.Children,J-Pop,38,false,0.538,0.802,0.588,4.36,0.472
1174,未完,Mr.Children,Mr.Children,J-Pop,37,false,0.576,0.939,0.361,4.84,0.339
1175,私,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,37,false,0.484,0.618,0.464,6.13,0.287
1176,Save Yourself,ONE OK ROCK,ONE OK ROCK,J-Rock,58,false,0.503,0.849,0.762,3.3,0.647
1177,アフターダーク,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,57,false,0.387,0.95,0.541,3.2,0.514
1178,往け,LiSA,LiSA,J-Pop,59,false,0.56,0.952,0.689,3.8,0.656
1179,katharsis (TV edit),TK from Ling tosite sigure,Ling Tosite Sigure,J-Rock,48,false,0.661,0.706,0.435,1.49,0.307
1180,バトンロード,KANA-BOON,KANA-BOON,J-Rock,51,false,0.361,0.946,0.39,4.67,0.369
1181,Hyouriittai,YUZU,Yuzu,J-Pop,52,false,0.223,0.891,0.333,5.61,0.297
1182,Lucky Ending,Vickeblanka,Vickeblanka,J-Pop,45,false,0.598,0.611,0.452,4.26,0.276
1183,Eden,Monkey Majik,Monkey Majik,J-Pop,48,false,0.53,0.746,0.435,4.53,0.325
1184,115万キロのフィルム,Official HIGE DANdism,Official HIGE DANDism,J-Rock,72,false,0.516,0.791,0.48,5.41,0.38
1185,ロックンロールは生きている,Mr.Children,Mr.Children,J-Pop,37,false,0.518,0.87,0.714,4.83,0.621
1186,スパイダー,SPITZ,Spitz,J-Pop,37,false,0.625,0.85,0.617,3.76,0.524
1187,Rising Hope,LiSA,LiSA,J-Pop,57,false,0.547,0.978,0.647,4.19,0.633
1188,LAST STARDUST,Aimer,Aimer,J-Pop,56,false,0.473,0.845,0.223,5.31,0.188
1189,靴ひも,Mr.Children,Mr.Children,J-Pop,37,false,0.664,0.824,0.475,4.37,0.391
1190,Cakes And Ale And Everlasting Laugh,ELLEGARDEN,ELLEGARDEN,J-Rock,36,false,0.382,0.945,0.314,3.07,0.297
1191,LOVE,Mr.Children,Mr.Children,J-Pop,37,false,0.671,0.626,0.623,4.07,0.39
1192,虹の彼方へ,Mr.Children,Mr.Children,J-Pop,37,false,0.504,0.801,0.428,3.58,0.343
1193,innocent world,Mr.Children,Mr.Children,J-Pop,37,false,0.62,0.55,0.634,5.75,0.349
1194,Let Me Let You Go,ONE OK ROCK,ONE OK ROCK,J-Rock,59,false,0.533,0.831,0.741,3,0.616
1195,MOTTO,back number,Back Number,J-Pop,37,false,0.489,0.92,0.54,3.04,0.497
1196,想いきり,indigo la End,indigo la End,J-Pop,54,false,0.466,0.897,0.802,3.28,0.719
1197,CORE PRIDE,UVERworld,UVERworld,J-Rock,59,false,0.482,0.97,0.441,4.31,0.428
1198,No title,Reol,Reol,J-Pop,57,false,0.502,0.874,0.884,4.07,0.773
1199,かぞえうた,Mr.Children,Mr.Children,J-Pop,37,false,0.332,0.563,0.431,4.7,0.243
1200,SPLASH!!!,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,35,false,0.459,0.833,0.442,3.93,0.368
1201,春を愛する人,GLAY,GLAY,J-Rock,36,false,0.519,0.941,0.67,5.07,0.63
1202,瞬間センチメンタル,SCANDAL,SCANDAL,J-Rock,55,false,0.502,0.953,0.695,3.74,0.662
1203,RED,Survive Said The Prophet,Survive Said The Prophet,J-Rock,53,false,0.449,0.693,0.423,4.23,0.293
1204,ホログラム,NICO Touches the Walls,NICO Touches the Walls,J-Rock,56,false,0.388,0.894,0.724,4.15,0.647
1205,ベルベットの詩,back number,Back Number,J-Pop,73,false,0.495,0.71,0.609,4.24,0.432
1206,Re:Re: (Single ver.),ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,55,false,0.464,0.868,0.512,5.54,0.444
1207,だってアタシのヒーロー。,LiSA,LiSA,J-Pop,55,false,0.394,0.99,0.269,3.9,0.266
1208,Zenzenzense - English Version,RADWIMPS,RADWIMPS,J-Rock,40,false,0.356,0.888,0.642,4.65,0.57
1209,Seven Deadly Sins,MAN WITH A MISSION,Man with a Mission,J-Rock,56,false,0.368,0.967,0.345,3.45,0.334
1210,無心拍数 - アオアシ ver.,[Alexandros],Alexandros,J-Rock,57,false,0.493,0.967,0.514,3.52,0.497
1211,Save Yourself,ONE OK ROCK,ONE OK ROCK,J-Rock,59,false,0.503,0.849,0.762,3.3,0.647
1212,addiction,Mr.Children,Mr.Children,J-Pop,36,false,0.535,0.967,0.422,4.47,0.408
1213,跳べ,Mr.Children,Mr.Children,J-Pop,36,false,0.536,0.959,0.697,6.66,0.668
1214,Don’t Think.Feel,UVERworld,UVERworld,J-Rock,36,false,0.549,0.947,0.592,3.77,0.561
1215,All by myself,Mr.Children,Mr.Children,J-Pop,35,false,0.664,0.881,0.923,4.53,0.813
